,u,v,key,osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,startpoint,endpoint,Filename,Date,Time
405,5790164079,6113636732,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,6.488,40,"LINESTRING (104.8823313 11.563255, 104.8822718 11.5632525)","(11.563255, 104.8823313)","(11.5632525, 104.8822718)",01-Sep-23 8.35 AM - 20240115195916.png,01-Sep-23,8:35 AM
406,5851936944,6435086421,10000,920002943,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,97.684,,"LINESTRING (104.8746435 11.5628027, 104.8737473 11.5628316)","(11.5628027, 104.8746435)","(11.5628316, 104.8737473)",01-Sep-23 8.35 AM - 20240115195921.png,01-Sep-23,8:35 AM
407,5999813829,8432439605,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,15.754,40,"LINESTRING (104.9176004 11.5756188, 104.9176219 11.5754787)","(11.5756188, 104.9176004)","(11.5754787, 104.9176219)",01-Sep-23 8.35 AM - 20240115195926.png,01-Sep-23,8:35 AM
408,6074709816,10303762615,10000,668829614,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,86.982,40,"LINESTRING (104.8521023 11.5603392, 104.8526362 11.5608036, 104.8527021 11.5608554)","(11.5603392, 104.8521023)","(11.5608554, 104.8527021)",01-Sep-23 8.35 AM - 20240115195931.png,01-Sep-23,8:35 AM
409,6074799957,6128889828,10000,654022221,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,62.113,40,"LINESTRING (104.8773552 11.5625862, 104.8779253 11.5625779)","(11.5625862, 104.8773552)","(11.5625779, 104.8779253)",01-Sep-23 8.35 AM - 20240115195935.png,01-Sep-23,8:35 AM
410,6074799957,6139135026,10000,654022221,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,62.269,40,"LINESTRING (104.8767837 11.5625967, 104.8773552 11.5625862)","(11.5625967, 104.8767837)","(11.5625862, 104.8773552)",01-Sep-23 8.35 AM - 20240115195940.png,01-Sep-23,8:35 AM
411,6074810171,6074810172,10000,668890362,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,23.122,40,"LINESTRING (104.9181512 11.571714, 104.9181823 11.5715083)","(11.571714, 104.9181512)","(11.5715083, 104.9181823)",01-Sep-23 8.35 AM - 20240115195944.png,01-Sep-23,8:35 AM
412,6074810171,6125067429,10000,699494335,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,80.38,40,"LINESTRING (104.9180893 11.5724281, 104.918063 11.5722758, 104.9181512 11.571714)","(11.5724281, 104.9180893)","(11.571714, 104.9181512)",01-Sep-23 8.35 AM - 20240115195949.png,01-Sep-23,8:35 AM
413,6096456876,10785170942,10000,1162174524,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,16.614,40,"LINESTRING (104.8933617 11.5679847, 104.8932188 11.5679325)","(11.5679847, 104.8933617)","(11.5679325, 104.8932188)",01-Sep-23 8.35 AM - 20240115195954.png,01-Sep-23,8:35 AM
414,6096456876,10785170940,10000,651911495,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,10.904,40,"LINESTRING (104.8934554 11.5680192, 104.8933617 11.5679847)","(11.5680192, 104.8934554)","(11.5679847, 104.8933617)",01-Sep-23 8.35 AM - 20240115195958.png,01-Sep-23,8:35 AM
415,6097040540,6097040541,10000,1160247619,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,13.152,40,"LINESTRING (104.9205382 11.5559359, 104.9205559 11.5558189)","(11.5559359, 104.9205382)","(11.5558189, 104.9205559)",01-Sep-23 8.35 AM - 20240115200003.png,01-Sep-23,8:35 AM
416,6097040542,6097040543,10000,1160247614,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,13.242,40,"LINESTRING (104.9206531 11.5558226, 104.9206353 11.5559404)","(11.5558226, 104.9206531)","(11.5559404, 104.9206353)",01-Sep-23 8.35 AM - 20240115200008.png,01-Sep-23,8:35 AM
417,6097040543,10055573253,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,14.139,40,"LINESTRING (104.9206353 11.5559404, 104.9206164 11.5560662)","(11.5559404, 104.9206353)","(11.5560662, 104.9206164)",01-Sep-23 8.35 AM - 20240115200013.png,01-Sep-23,8:35 AM
418,6100191540,6112935711,10000,1160028286,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,78.642,40,"LINESTRING (104.9229341 11.5409025, 104.9228857 11.5412242, 104.9228269 11.5416019)","(11.5409025, 104.9229341)","(11.5416019, 104.9228269)",01-Sep-23 8.35 AM - 20240115200017.png,01-Sep-23,8:35 AM
419,6100191541,6100191542,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,12.808,40,"LINESTRING (104.9223401 11.5441949, 104.9223576 11.544081)","(11.5441949, 104.9223401)","(11.544081, 104.9223576)",01-Sep-23 8.35 AM - 20240115200022.png,01-Sep-23,8:35 AM
420,6100191541,7131143566,10000,1160049979,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,56.92,40,"LINESTRING (104.9222624 11.5447011, 104.9223401 11.5441949)","(11.5447011, 104.9222624)","(11.5441949, 104.9223401)",01-Sep-23 8.35 AM - 20240115200035.png,01-Sep-23,8:35 AM
421,6100191542,10258548198,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,160.83,40,"LINESTRING (104.9223576 11.544081, 104.9225771 11.5426507)","(11.544081, 104.9223576)","(11.5426507, 104.9225771)",01-Sep-23 8.35 AM - 20240115200040.png,01-Sep-23,8:35 AM
422,6100191544,10783685028,10000,1160049979,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,247.324,40,"LINESTRING (104.9213992 11.550325, 104.9217368 11.5481255)","(11.550325, 104.9213992)","(11.5481255, 104.9217368)",01-Sep-23 8.35 AM - 20240115200045.png,01-Sep-23,8:35 AM
423,6100205433,10788606826,10000,1160049978,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,16.09,40,"LINESTRING (104.9214055 11.5509124, 104.9213836 11.5510555)","(11.5509124, 104.9214055)","(11.5510555, 104.9213836)",01-Sep-23 8.35 AM - 20240115200049.png,01-Sep-23,8:35 AM
424,6100561638,10803225086,10000,1159991918,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,98.28,40,"LINESTRING (104.9236354 11.5356043, 104.923767 11.5347299)","(11.5356043, 104.9236354)","(11.5347299, 104.923767)",01-Sep-23 8.35 AM - 20240115200054.png,01-Sep-23,8:35 AM
425,6100561639,6402160924,10000,1159991918,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,10.532,40,"LINESTRING (104.9234403 11.5369003, 104.9234544 11.5368066)","(11.5369003, 104.9234403)","(11.5368066, 104.9234544)",01-Sep-23 8.35 AM - 20240115200059.png,01-Sep-23,8:35 AM
426,6100561639,6125936364,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,8.306,40,"LINESTRING (104.9234292 11.5369742, 104.9234403 11.5369003)","(11.5369742, 104.9234292)","(11.5369003, 104.9234403)",01-Sep-23 8.35 AM - 20240115200103.png,01-Sep-23,8:35 AM
427,6104429422,8395261333,10000,1090007020,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,6.99,40,"LINESTRING (104.9291055 11.5299655, 104.9291679 11.5299801)","(11.5299655, 104.9291055)","(11.5299801, 104.9291679)",01-Sep-23 8.35 AM - 20240115200108.png,01-Sep-23,8:35 AM
428,6104429422,10031724811,10000,1159991921,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,74.67099999999999,40,"LINESTRING (104.9284209 11.5299615, 104.9285396 11.5299544, 104.9286755 11.5299523, 104.9288031 11.529951, 104.9289645 11.529954, 104.9291055 11.5299655)","(11.5299615, 104.9284209)","(11.5299655, 104.9291055)",01-Sep-23 8.35 AM - 20240115200113.png,01-Sep-23,8:35 AM
429,6106045741,10314173682,10000,336784287,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,secondary,False,3.813,,"LINESTRING (104.8892044 11.5663075, 104.8891773 11.5662858)","(11.5663075, 104.8892044)","(11.5662858, 104.8891773)",01-Sep-23 8.35 AM - 20240115200118.png,01-Sep-23,8:35 AM
430,6106217887,10800011662,10000,657111496,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,9.818,40,"LINESTRING (104.8589285 11.5630985, 104.8590184 11.5631047)","(11.5630985, 104.8589285)","(11.5631047, 104.8590184)",01-Sep-23 8.35 AM - 20240115200122.png,01-Sep-23,8:35 AM
431,6106842085,10300320916,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,50.62,40,"LINESTRING (104.9176912 11.5750256, 104.9177601 11.5745754)","(11.5750256, 104.9176912)","(11.5745754, 104.9177601)",01-Sep-23 8.35 AM - 20240115200127.png,01-Sep-23,8:35 AM
432,6106842094,6106842103,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,67.62,40,"LINESTRING (104.9174681 11.5764836, 104.9175601 11.5758822)","(11.5764836, 104.9174681)","(11.5758822, 104.9175601)",01-Sep-23 8.35 AM - 20240115200132.png,01-Sep-23,8:35 AM
433,6106842094,8432439605,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,29.616,40,"LINESTRING (104.9176004 11.5756188, 104.9175601 11.5758822)","(11.5756188, 104.9176004)","(11.5758822, 104.9175601)",01-Sep-23 8.35 AM - 20240115200137.png,01-Sep-23,8:35 AM
434,6112633751,10784372260,10000,1086859264,0,5,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,15.803,40,"LINESTRING (104.9121836 11.5709594, 104.9120393 11.5709448)","(11.5709594, 104.9121836)","(11.5709448, 104.9120393)",01-Sep-23 8.35 AM - 20240115200142.png,01-Sep-23,8:35 AM
435,6112682448,8218186480,10000,920002945,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,171.525,,"LINESTRING (104.8679051 11.5627998, 104.8684743 11.5627818, 104.8694788 11.5627501)","(11.5627998, 104.8679051)","(11.5627501, 104.8694788)",01-Sep-23 8.35 AM - 20240115200155.png,01-Sep-23,8:35 AM
436,6112682448,10734472410,10000,920002945,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,64.797,,"LINESTRING (104.8673106 11.5628185, 104.8679051 11.5627998)","(11.5628185, 104.8673106)","(11.5627998, 104.8679051)",01-Sep-23 8.35 AM - 20240115200200.png,01-Sep-23,8:35 AM
437,6112682470,10734472410,10000,"[920002945, 654020211]",1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,46.558,,"LINESTRING (104.8668841 11.5628403, 104.8669783 11.562829, 104.8673106 11.5628185)","(11.5628403, 104.8668841)","(11.5628185, 104.8673106)",01-Sep-23 8.35 AM - 20240115200205.png,01-Sep-23,8:35 AM
438,6112714436,6112714585,10000,674194609,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,secondary,False,47.06,,"LINESTRING (104.9012697 11.5700051, 104.9008407 11.5699553)","(11.5700051, 104.9012697)","(11.5699553, 104.9008407)",01-Sep-23 8.35 AM - 20240115200210.png,01-Sep-23,8:35 AM
439,6112714585,10288723519,10000,674194609,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,secondary,False,20.634,,"LINESTRING (104.9008407 11.5699553, 104.9006526 11.5699335)","(11.5699553, 104.9008407)","(11.5699335, 104.9006526)",01-Sep-23 8.35 AM - 20240115200214.png,01-Sep-23,8:35 AM
440,6112749012,10803225085,10000,1159991918,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,77.948,40,"LINESTRING (104.9235092 11.5364429, 104.9236136 11.5357494)","(11.5364429, 104.9235092)","(11.5357494, 104.9236136)",01-Sep-23 8.35 AM - 20240115200219.png,01-Sep-23,8:35 AM
441,6112749012,6402160924,10000,1159991918,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,40.88,40,"LINESTRING (104.9234544 11.5368066, 104.9235092 11.5364429)","(11.5368066, 104.9234544)","(11.5364429, 104.9235092)",01-Sep-23 8.35 AM - 20240115200224.png,01-Sep-23,8:35 AM
442,6112749039,6125936364,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,71.643,40,"LINESTRING (104.9233332 11.5376116, 104.9234292 11.5369742)","(11.5376116, 104.9233332)","(11.5369742, 104.9234292)",01-Sep-23 8.35 AM - 20240115200228.png,01-Sep-23,8:35 AM
443,6112749064,6112935711,10000,1160028286,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,83.307,40,"LINESTRING (104.9230455 11.5401613, 104.9229341 11.5409025)","(11.5401613, 104.9230455)","(11.5409025, 104.9229341)",01-Sep-23 8.35 AM - 20240115200233.png,01-Sep-23,8:35 AM
444,6112749064,7151463450,10000,1160028286,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,24.318,40,"LINESTRING (104.9230798 11.5399452, 104.9230455 11.5401613)","(11.5399452, 104.9230798)","(11.5401613, 104.9230455)",01-Sep-23 8.35 AM - 20240115200237.png,01-Sep-23,8:35 AM
445,6112798107,6112798109,10000,920002945,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,24.698,,"LINESTRING (104.8737919 11.562614, 104.8740185 11.5626069)","(11.562614, 104.8737919)","(11.5626069, 104.8740185)",01-Sep-23 8.35 AM - 20240115200242.png,01-Sep-23,8:35 AM
446,6112859742,8736671623,10000,668829614,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,8.801,40,"LINESTRING (104.8506231 11.5590234, 104.8506831 11.5590764)","(11.5590234, 104.8506231)","(11.5590764, 104.8506831)",01-Sep-23 8.35 AM - 20240115200247.png,01-Sep-23,8:35 AM
447,6112859742,8736671625,10000,668829614,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,68.69,40,"LINESTRING (104.8501477 11.5586176, 104.8506231 11.5590234)","(11.5586176, 104.8501477)","(11.5590234, 104.8506231)",01-Sep-23 8.35 AM - 20240115200251.png,01-Sep-23,8:35 AM
448,6112958504,6896555237,10000,668829617,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,51.62,40,"LINESTRING (104.845224 11.5544998, 104.8448651 11.5541967)","(11.5544998, 104.845224)","(11.5541967, 104.8448651)",01-Sep-23 8.35 AM - 20240115200256.png,01-Sep-23,8:35 AM
449,6112958504,6442183405,10000,668829617,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,151.788,40,"LINESTRING (104.8438099 11.5533053, 104.8438688 11.5533552, 104.8445721 11.5539492, 104.8448651 11.5541967)","(11.5533053, 104.8438099)","(11.5541967, 104.8448651)",01-Sep-23 8.35 AM - 20240115200301.png,01-Sep-23,8:35 AM
450,6113202873,6128889828,10000,654022221,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,20.866,40,"LINESTRING (104.8779253 11.5625779, 104.8781168 11.5625817)","(11.5625779, 104.8779253)","(11.5625817, 104.8781168)",01-Sep-23 8.35 AM - 20240115200314.png,01-Sep-23,8:35 AM
451,6113635970,6113635977,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,38.311,40,"LINESTRING (104.8821999 11.563249, 104.8818486 11.5632331)","(11.563249, 104.8821999)","(11.5632331, 104.8818486)",01-Sep-23 8.35 AM - 20240115200319.png,01-Sep-23,8:35 AM
452,6113636720,6113636732,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,36.872,40,"LINESTRING (104.8826694 11.5632704, 104.8823313 11.563255)","(11.5632704, 104.8826694)","(11.563255, 104.8823313)",01-Sep-23 8.35 AM - 20240115200323.png,01-Sep-23,8:35 AM
453,6113636910,10925918273,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,15.341,40,"LINESTRING (104.880099 11.5629353, 104.8799619 11.5629038)","(11.5629353, 104.880099)","(11.5629038, 104.8799619)",01-Sep-23 8.35 AM - 20240115200327.png,01-Sep-23,8:35 AM
454,6113636910,10108361512,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,28.524,40,"LINESTRING (104.8803521 11.563001, 104.880099 11.5629353)","(11.563001, 104.8803521)","(11.5629353, 104.880099)",01-Sep-23 8.35 AM - 20240115200332.png,01-Sep-23,8:35 AM
455,6113636920,7349993924,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,18.711,40,"LINESTRING (104.879697 11.5628381, 104.8795313 11.5627938)","(11.5628381, 104.879697)","(11.5627938, 104.8795313)",01-Sep-23 8.35 AM - 20240115200336.png,01-Sep-23,8:35 AM
456,6114759485,8531689044,10000,1110567028,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,117.777,40,"LINESTRING (104.9047226 11.5702833, 104.9036479 11.5701677)","(11.5702833, 104.9047226)","(11.5701677, 104.9036479)",01-Sep-23 8.35 AM - 20240115200341.png,01-Sep-23,8:35 AM
457,6114759485,9936980839,10000,1110567029,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,16.608,40,"LINESTRING (104.9048743 11.5702982, 104.9047226 11.5702833)","(11.5702982, 104.9048743)","(11.5702833, 104.9047226)",01-Sep-23 8.35 AM - 20240115200346.png,01-Sep-23,8:35 AM
458,6115391712,6115391717,10000,920002943,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,46.553,,"LINESTRING (104.8692544 11.5629763, 104.8688273 11.56299)","(11.5629763, 104.8692544)","(11.56299, 104.8688273)",01-Sep-23 8.35 AM - 20240115200351.png,01-Sep-23,8:35 AM
459,6115391717,6115391731,10000,920002943,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,60.712,,"LINESTRING (104.8688273 11.56299, 104.8682703 11.563008)","(11.56299, 104.8688273)","(11.563008, 104.8682703)",01-Sep-23 8.35 AM - 20240115200355.png,01-Sep-23,8:35 AM
460,6115627638,6435086421,10000,920002943,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,14.531,,"LINESTRING (104.8747752 11.562782, 104.8746435 11.5628027)","(11.562782, 104.8747752)","(11.5628027, 104.8746435)",01-Sep-23 8.35 AM - 20240115200400.png,01-Sep-23,8:35 AM
461,6115882018,6115882023,10000,1083884942,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,31.491,40,"LINESTRING (104.9053207 11.5703426, 104.9050331 11.570314)","(11.5703426, 104.9053207)","(11.570314, 104.9050331)",01-Sep-23 8.35 AM - 20240115200405.png,01-Sep-23,8:35 AM
462,6115882023,9936980839,10000,1159504802,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,17.388,40,"LINESTRING (104.9050331 11.570314, 104.9048743 11.5702982)","(11.570314, 104.9050331)","(11.5702982, 104.9048743)",01-Sep-23 8.35 AM - 20240115200409.png,01-Sep-23,8:35 AM
463,6115950233,10055573253,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,21.874,40,"LINESTRING (104.9206164 11.5560662, 104.920587 11.5562608)","(11.5560662, 104.9206164)","(11.5562608, 104.920587)",01-Sep-23 8.35 AM - 20240115200414.png,01-Sep-23,8:35 AM
464,6116216870,7510325189,10000,1090007020,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,32.873999999999995,40,"LINESTRING (104.9300233 11.5301833, 104.9301673 11.5302196, 104.9303155 11.530257)","(11.5301833, 104.9300233)","(11.530257, 104.9303155)",01-Sep-23 8.35 AM - 20240115200419.png,01-Sep-23,8:35 AM
465,6125451099,6142182127,10000,651911495,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,31.713,40,"LINESTRING (104.8955463 11.5687879, 104.8952737 11.5686878)","(11.5687879, 104.8955463)","(11.5686878, 104.8952737)",01-Sep-23 8.35 AM - 20240115200433.png,01-Sep-23,8:35 AM
466,6125451099,10788520376,10000,651911495,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,108.248,40,"LINESTRING (104.8964768 11.5691295, 104.8955463 11.5687879)","(11.5691295, 104.8964768)","(11.5687879, 104.8955463)",01-Sep-23 8.35 AM - 20240115200438.png,01-Sep-23,8:35 AM
467,6125451101,10785170938,10000,651911495,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,20.659,40,"LINESTRING (104.8944202 11.5683744, 104.8942432 11.5683077)","(11.5683744, 104.8944202)","(11.5683077, 104.8942432)",01-Sep-23 8.35 AM - 20240115200443.png,01-Sep-23,8:35 AM
468,6125451101,10785170936,10000,651911495,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,12.891,40,"LINESTRING (104.894531 11.5684151, 104.8944202 11.5683744)","(11.5684151, 104.894531)","(11.5683744, 104.8944202)",01-Sep-23 8.35 AM - 20240115200448.png,01-Sep-23,8:35 AM
469,6125451102,6125451105,10000,1084392181,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,25.005,40,"LINESTRING (104.8917096 11.5673742, 104.8914939 11.5672973)","(11.5673742, 104.8917096)","(11.5672973, 104.8914939)",01-Sep-23 8.35 AM - 20240115200452.png,01-Sep-23,8:35 AM
470,6125451102,10785170942,10000,"[1162174524, 1084392181]",1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,175.748,40,"LINESTRING (104.8932188 11.5679325, 104.8919915 11.5674839, 104.8917934 11.5674041, 104.8917096 11.5673742)","(11.5679325, 104.8932188)","(11.5673742, 104.8917096)",01-Sep-23 8.35 AM - 20240115200457.png,01-Sep-23,8:35 AM
471,6125451104,10785170937,10000,1084392184,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,56.259,40,"LINESTRING (104.8945718 11.5683073, 104.8950553 11.5684851)","(11.5683073, 104.8945718)","(11.5684851, 104.8950553)",01-Sep-23 8.35 AM - 20240115200501.png,01-Sep-23,8:35 AM
472,6125935076,6125935079,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,83.143,40,"LINESTRING (104.9228403 11.5408869, 104.9229511 11.5401471)","(11.5408869, 104.9228403)","(11.5401471, 104.9229511)",01-Sep-23 8.35 AM - 20240115200506.png,01-Sep-23,8:35 AM
473,6125935079,7151463449,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,24.309,40,"LINESTRING (104.9229511 11.5401471, 104.9229842 11.5399309)","(11.5401471, 104.9229511)","(11.5399309, 104.9229842)",01-Sep-23 8.35 AM - 20240115200511.png,01-Sep-23,8:35 AM
474,6125936365,6125936367,10000,1159991919,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,173.49200000000002,40,"LINESTRING (104.9265487 11.5304914, 104.9262605 11.5306488, 104.9260232 11.5307959, 104.9258235 11.5309283, 104.9256765 11.5310369, 104.9255245 11.5311513, 104.925362 11.5312899, 104.9252572 11.5313941)","(11.5304914, 104.9265487)","(11.5313941, 104.9252572)",01-Sep-23 8.35 AM - 20240115200515.png,01-Sep-23,8:35 AM
475,6128776293,8724533464,10000,668829614,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,78.638,40,"LINESTRING (104.8509963 11.5593538, 104.8515282 11.5598319)","(11.5593538, 104.8509963)","(11.5598319, 104.8515282)",01-Sep-23 8.35 AM - 20240115200520.png,01-Sep-23,8:35 AM
476,6128818258,10800011663,10000,920003525,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,9.666,40,"LINESTRING (104.8589181 11.5632011, 104.8588296 11.5631948)","(11.5632011, 104.8589181)","(11.5631948, 104.8588296)",01-Sep-23 8.35 AM - 20240115200525.png,01-Sep-23,8:35 AM
477,6128818259,10800011662,10000,657111496,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,9.916,40,"LINESTRING (104.8588377 11.5630922, 104.8589285 11.5630985)","(11.5630922, 104.8588377)","(11.5630985, 104.8589285)",01-Sep-23 8.35 AM - 20240115200529.png,01-Sep-23,8:35 AM
478,6139135018,6139135026,10000,654022221,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,30.083,40,"LINESTRING (104.8765076 11.5626018, 104.8767837 11.5625967)","(11.5626018, 104.8765076)","(11.5625967, 104.8767837)",01-Sep-23 8.35 AM - 20240115200534.png,01-Sep-23,8:35 AM
479,6139135018,6139135025,10000,654022221,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,31.271,40,"LINESTRING (104.8762206 11.5626071, 104.8765076 11.5626018)","(11.5626071, 104.8762206)","(11.5626018, 104.8765076)",01-Sep-23 8.35 AM - 20240115200539.png,01-Sep-23,8:35 AM
480,6139283311,10800181951,10000,"[657111496, 654015383]",1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,69.22999999999999,40,"LINESTRING (104.8542355 11.5618217, 104.8547278 11.562083, 104.8547948 11.5621173)","(11.5618217, 104.8542355)","(11.5621173, 104.8547948)",01-Sep-23 8.35 AM - 20240115200552.png,01-Sep-23,8:35 AM
481,6155337416,10680106394,10000,1159991919,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,24.535,40,"LINESTRING (104.9283323 11.5300677, 104.9281075 11.5300808)","(11.5300677, 104.9283323)","(11.5300808, 104.9281075)",01-Sep-23 8.35 AM - 20240115200557.png,01-Sep-23,8:35 AM
482,6174559274,10785170939,10000,1084392184,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,11.212,40,"LINESTRING (104.8941858 11.5681673, 104.8942824 11.5682021)","(11.5681673, 104.8941858)","(11.5682021, 104.8942824)",01-Sep-23 8.35 AM - 20240115200602.png,01-Sep-23,8:35 AM
483,6174559274,10785170941,10000,1084392184,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,80.701,40,"LINESTRING (104.8934918 11.5679134, 104.8941858 11.5681673)","(11.5679134, 104.8934918)","(11.5681673, 104.8941858)",01-Sep-23 8.35 AM - 20240115200607.png,01-Sep-23,8:35 AM
484,6262965270,10184986871,10000,916400502,1,4,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,72.132,40,"LINESTRING (104.8323973 11.5375338, 104.8319825 11.5370282)","(11.5375338, 104.8323973)","(11.5370282, 104.8319825)",01-Sep-23 8.35 AM - 20240115200612.png,01-Sep-23,8:35 AM
485,6263321322,8723660346,10000,1109914911,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,56.232,40,"LINESTRING (104.8458195 11.5550028, 104.8460285 11.5551008, 104.8462426 11.5552843)","(11.5550028, 104.8458195)","(11.5552843, 104.8462426)",01-Sep-23 8.35 AM - 20240115200616.png,01-Sep-23,8:35 AM
