start_lat,start_lon,end_lat,end_lon,time,dt,distance,aver_speed
11.54222,104.91237,11.54023,104.91571,1689135348,358,842.5289717,2.353432882
11.63074,104.88324,11.61045,104.88792,1689155398,2419,10107.0103,4.178177057
11.63997,104.91843,11.64861,104.90846,1689126260,450,1467.636517,3.261414482
11.57747,104.92451,11.58402,104.90053,1689156259,1812,3748.698282,2.068818036
11.55432,104.93342,11.55703,104.91587,1689181051,653,1935.519768,2.964042524
11.54852,104.92413,11.53544,104.929,1689156743,577,3776.713631,6.545430903
11.57653,104.91827,11.56729,104.90298,1689143251,753,2089.959229,2.775510264
11.57106,104.86158,11.62599,104.85661,1689117849,882,7423.5584,8.416732879
11.56526,104.89124,11.57818,104.91539,1689119358,1085,3118.237075,2.873951221
11.57705,104.92195,11.58204,104.91909,1689141182,368,648.364382,1.761859734
11.58993,104.92846,11.6125,104.92837,1689137024,514,4871.286411,9.477210917
11.50626,104.87837,11.52983,104.88408,1689151838,1831,2862.569023,1.563391056
11.5348,104.88532,11.53291,104.87195,1689144385,393,1996.193943,5.079373902
11.57841,104.90948,11.58469,104.90874,1689124586,282,712.0931825,2.52515313
11.5629,104.86779,11.55772,104.84896,1689154817,322,2944.710837,9.145064712
11.56565,104.93169,11.61089,104.92839,1689134645,1092,17149.41364,15.70459124
11.56289,104.89172,11.55225,104.9029,1689145977,958,3330.771459,3.47679693
11.57548,104.89633,11.58688,104.86615,1689158515,1481,4866.964586,3.286269133
11.57149,104.91062,11.56098,104.91412,1689118627,400,2869.992529,7.174981322
11.49862,104.85018,11.50785,104.8574,1689162085,636,1860.64214,2.925537956
11.60546,104.90031,11.6072,104.91373,1689156255,513,1910.011228,3.723218769
11.52861,104.88717,11.5117,104.88237,1689159030,702,2288.994048,3.260675281
11.53241,104.96481,11.55202,104.90228,1689117777,2203,9723.520516,4.413763285
11.58744,104.89925,11.6298,104.92328,1689123182,3444,11077.0976,3.216346573
11.58662,104.9194,11.55667,104.92043,1689151642,1209,3673.51934,3.038477535
11.51754,104.78041,11.51708,104.77454,1689161278,1373,2467.882493,1.797438087
11.54472,104.91582,11.53638,104.92339,1689162027,596,1530.19378,2.567439228
11.49344,104.83394,11.48908,104.82832,1689136698,285,805.5954759,2.826650793
11.55055,104.90416,11.55638,104.89267,1689154160,664,1580.486135,2.380250204
11.6042,104.91752,11.60043,104.91322,1689174784,295,628.5890404,2.130810306
11.53521,104.91714,11.53846,104.93769,1689131800,1428,2360.086506,1.652721643
11.56242,104.90113,11.57838,104.8998,1689127704,380,1812.208943,4.768970903
11.50922,104.83105,11.50198,104.83135,1689143691,408,805.7157654,1.974793543
11.51831,104.95396,11.53471,104.96007,1689141937,547,2759.711228,5.045175919
11.57311,104.91852,11.57771,104.91738,1689159117,245,747.789347,3.052201416
11.53622,104.92192,11.54135,104.91644,1689132132,377,826.4255862,2.192110308
11.54668,104.90887,11.54959,104.9038,1689137019,220,684.5676186,3.111670994
11.56667,104.89543,11.56562,104.87488,1689126496,507,2586.210068,5.101006051
11.68691,104.88955,11.68093,104.92017,1689155965,230,3697.131037,16.07448277
11.56404,104.8863,11.56295,104.86731,1689140822,548,2954.133525,5.390754607
11.5312,104.92524,11.53126,104.93396,1689138575,220,961.0737811,4.368517187
11.55958,104.86632,11.58547,104.86818,1689154431,1078,4632.010101,4.296855382
11.50222,104.82022,11.49801,104.8337,1689157476,1430,2294.241767,1.604364872
11.63074,104.87382,11.62838,104.88616,1689149423,621,1825.112016,2.938988753
11.53243,104.83575,11.52703,104.83766,1689153139,399,635.4909094,1.592709046
11.58456,104.91132,11.55505,104.88896,1689127058,685,5282.44852,7.711603678
11.53259,104.9558,11.53203,104.93595,1689171149,516,3600.241015,6.977211269
11.55674,104.88242,11.54667,104.8624,1689160522,681,2489.11727,3.655091439
11.59041,104.89752,11.61465,104.90796,1689144823,850,3390.579883,3.98891751
11.54524,104.91063,11.54967,104.89247,1689164181,831,2496.559429,3.004283308
11.64047,104.91846,11.64795,104.90712,1689143504,334,5236.923942,15.679413
11.53649,104.86403,11.52849,104.83996,1689127456,1482,2964.268437,2.000181131
11.58362,104.88759,11.56715,104.87086,1689155097,1115,5732.814496,5.141537664
11.56175,104.90595,11.5532,104.88783,1689164929,904,2988.471233,3.30583101
11.5539,104.9148,11.55686,104.94345,1689121596,2237,3769.672924,1.685146591
11.53143,104.93473,11.53291,104.93534,1689134745,185,374.2191369,2.022806146
11.5837,104.88213,11.58766,104.89991,1689131157,1266,2625.108867,2.073545709
11.57364,104.92682,11.58057,104.91938,1689137624,656,1936.70128,2.952288537
11.56831,104.91269,11.56232,104.89787,1689150111,616,1746.451641,2.835148768
11.56314,104.92501,11.54549,104.91626,1689160002,1180,4539.517682,3.847048883
11.58304,104.83716,11.57041,104.83364,1689150463,418,2213.436778,5.295303296
11.5677,104.93894,11.54986,104.92899,1689125995,1052,2965.386888,2.818808829
11.55243,104.87885,11.54534,104.86014,1689162225,649,2433.601645,3.74977141
11.5639,104.85311,11.56836,104.85408,1689142029,575,2142.227901,3.725613741
11.54587,104.81062,11.53713,104.81287,1689149343,404,1002.283166,2.480898927
11.58444,104.86299,11.57753,104.87238,1689149010,313,1279.307605,4.087244745
11.55461,104.93071,11.56201,104.92882,1689148411,422,1223.497129,2.899282296
11.55749,104.90853,11.5675,104.90681,1689164904,297,1128.724018,3.800417571
11.5605,104.90113,11.55399,104.92646,1689161196,2691,6708.057935,2.492775152
11.55177,104.87096,11.5338,104.86696,1689151244,461,2103.307281,4.56248868
11.56827,104.91076,11.56919,104.9171,1689141806,502,1188.687192,2.367902774
11.53919,104.92038,11.53941,104.91409,1689164740,409,1607.867603,3.931216634
11.54786,104.9349,11.55623,104.93329,1689161238,523,1689.800088,3.230975311
11.56905,104.90042,11.5556,104.8762,1689128788,1292,3342.947836,2.587420925
11.53123,104.83858,11.54851,104.91551,1689122012,2572,10795.39224,4.197275366
11.56305,104.86304,11.55597,104.84682,1689174372,725,2013.466899,2.777195722
11.51323,104.92811,11.53692,104.9234,1689148136,662,3641.916989,5.501385179
11.56307,104.8753,11.5731,104.89713,1689122698,1059,2761.49866,2.60764746
11.55435,104.84155,11.57348,104.85422,1689121128,1276,2688.77519,2.107190587
11.563,104.85376,11.55416,104.84008,1689134983,403,1785.277159,4.429968137
11.56758,104.90191,11.55166,104.91586,1689163265,858,3389.592613,3.950574141
11.58948,104.89646,11.59091,104.90706,1689133721,401,2143.534881,5.345473519
11.69822,104.93223,11.72044,104.95872,1689121368,2226,3848.748101,1.72899735
11.54358,104.92784,11.53342,104.95983,1689163618,2492,5461.272959,2.191522054
11.58662,104.87843,11.54918,104.89752,1689144513,1170,5770.406058,4.93197099
11.55221,104.93623,11.55986,104.92735,1689143317,418,5775.930894,13.81801649
11.56912,104.92816,11.54719,104.92279,1689159801,665,2616.458625,3.934524248
11.54164,104.89197,11.53625,104.88654,1689151043,305,883.9947735,2.89834352
11.54929,104.8504,11.54651,104.85731,1689125009,218,813.8006581,3.733030542
11.57423,104.88377,11.58913,104.89712,1689153692,993,2323.930086,2.340312272
11.57831,104.9009,11.58657,104.8871,1689119025,414,1782.922835,4.306576895
11.52993,104.92922,11.53152,104.93928,1689152793,300,2498.755903,8.329186344
11.50481,104.83303,11.53464,104.91222,1689121414,3007,10148.83802,3.375070841
11.55597,104.92062,11.54574,104.94076,1689165795,1290,2897.895363,2.246430514
11.52229,104.9025,11.50777,104.89504,1689095187,571,1817.632859,3.183244937
